,Fighter,W/L,Date,Method,Round,Time,Method Code,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec),Opp. Fighter,Opp. Fighter Code,Target
164,Iuri Alcantara,win,2012-01-14,U-DEC,3.0,5:00,8,1200,0.0,60.0,137.0,0.43,101.0,181.0,0.56,0.0,0.0,N/A,2.0,0.0,0,259.0,0.0,24.0,48.0,0.5,74.0,107.0,0.69,1.0,4.0,0.25,0.0,0.0,N/A,171.0,Michihiro Omigawa,417,3
165,Iuri Alcantara,win,2011-08-27,U-DEC,3.0,5:00,8,1200,0.0,22.0,52.0,0.42,75.0,123.0,0.61,6.0,6.0,1.0,0.0,0.0,N/A,434.0,0.0,29.0,47.0,0.61,54.0,77.0,0.7,0.0,0.0,N/A,0.0,0.0,N/A,135.0,Felipe Arantes,195,3
166,Iuri Alcantara,win,2010-12-16,KO/TKO,1.0,3:26,3,206,1.0,11.0,28.0,0.39,15.0,32.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,23.0,0.0,7.0,20.0,0.35,10.0,23.0,0.43,0.0,1.0,0.0,0.0,0.0,N/A,89.0,Ricardo Lamas,475,3
167,Ildemar Alcantara,loss,2015-07-15,U-DEC,3.0,5:00,8,1200,0.0,20.0,66.0,0.3,20.0,67.0,0.3,0.0,0.0,N/A,0.0,0.0,N/A,20.0,0.0,41.0,86.0,0.47,64.0,111.0,0.58,1.0,3.0,0.33,0.0,0.0,N/A,238.0,Kevin Casey,337,1
168,Ildemar Alcantara,win,2015-01-31,S-DEC,3.0,5:00,6,1200,0.0,21.0,75.0,0.28,31.0,86.0,0.36,0.0,1.0,0.0,0.0,0.0,N/A,61.0,0.0,15.0,59.0,0.25,31.0,76.0,0.41,0.0,6.0,0.0,0.0,0.0,N/A,158.0,Richardson Moreira,479,3
169,Ildemar Alcantara,loss,2014-07-05,U-DEC,3.0,5:00,8,1200,0.0,22.0,65.0,0.33,25.0,71.0,0.35,1.0,2.0,0.5,0.0,0.0,N/A,43.0,0.0,70.0,110.0,0.63,135.0,195.0,0.69,3.0,10.0,0.3,2.0,0.0,0,521.0,Kenny Robertson,334,1
170,Ildemar Alcantara,win,2014-02-15,S-DEC,3.0,5:00,6,1200,0.0,50.0,87.0,0.57,75.0,115.0,0.65,4.0,7.0,0.57,0.0,0.0,N/A,321.0,0.0,32.0,71.0,0.45,50.0,99.0,0.51,1.0,1.0,1.0,0.0,0.0,N/A,135.0,Albert Tumenov,12,3
171,Ildemar Alcantara,loss,2013-10-09,U-DEC,3.0,5:00,8,1200,0.0,18.0,33.0,0.54,33.0,53.0,0.62,3.0,3.0,1.0,3.0,0.0,0,271.0,0.0,21.0,51.0,0.41,128.0,166.0,0.77,1.0,6.0,0.16,1.0,0.0,0,439.0,Igor Araujo,232,1
172,Ildemar Alcantara,win,2013-06-08,U-DEC,3.0,5:00,8,1200,0.0,33.0,105.0,0.31,56.0,134.0,0.42,3.0,3.0,1.0,0.0,0.0,N/A,183.0,0.0,50.0,87.0,0.57,63.0,100.0,0.63,0.0,6.0,0.0,0.0,0.0,N/A,78.0,Leandro Silva,356,3
173,Ildemar Alcantara,win,2013-01-19,SUB,2.0,2:39,7,759,0.0,24.0,55.0,0.43,39.0,70.0,0.56,2.0,3.0,0.66,3.0,1.0,0.3333333333333333,86.0,0.0,28.0,53.0,0.52,41.0,70.0,0.59,0.0,1.0,0.0,0.0,0.0,N/A,73.0,Wagner Prado,588,3
174,Irene Aldana,win,2023-12-16,U-DEC,3.0,5:00,8,1200,0.0,145.0,308.0,0.47,145.0,308.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,204.0,350.0,0.58,204.0,350.0,0.58,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Karol Rosa,321,3
175,Irene Aldana,loss,2023-06-10,U-DEC,5.0,5:00,8,1800,0.0,41.0,143.0,0.28,57.0,159.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,10.0,0.0,142.0,267.0,0.53,196.0,323.0,0.61,6.0,13.0,0.46,0.0,0.0,N/A,420.0,Amanda Nunes,34,1
176,Irene Aldana,win,2022-09-10,KO/TKO,3.0,2:21,3,1041,1.0,37.0,71.0,0.52,51.0,85.0,0.6,0.0,0.0,N/A,2.0,0.0,0,60.0,0.0,39.0,94.0,0.41,72.0,140.0,0.51,3.0,8.0,0.37,0.0,0.0,N/A,208.0,Macy Chiasson,369,3
177,Irene Aldana,win,2021-07-10,KO/TKO,1.0,4:35,3,275,1.0,37.0,66.0,0.56,37.0,66.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,84.0,0.0,24.0,49.0,0.48,30.0,58.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,11.0,Yana Santos,596,3
178,Irene Aldana,loss,2020-10-03,U-DEC,5.0,5:00,8,1800,0.0,69.0,185.0,0.37,92.0,210.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,3.0,0.0,154.0,301.0,0.51,187.0,342.0,0.55,5.0,14.0,0.35,0.0,0.0,N/A,316.0,Holly Holm,226,1
179,Irene Aldana,win,2019-12-14,KO/TKO,1.0,4:51,3,291,1.0,26.0,71.0,0.36,26.0,71.0,0.37,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,20.0,76.0,0.26,20.0,76.0,0.26,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Ketlen Vieira,336,3
180,Irene Aldana,win,2019-09-21,U-DEC,3.0,5:00,8,1200,0.0,125.0,333.0,0.37,127.0,335.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,68.0,250.0,0.27,68.0,250.0,0.27,0.0,1.0,0.0,0.0,0.0,N/A,13.0,Vanessa Melo,578,3
181,Irene Aldana,loss,2019-07-20,S-DEC,3.0,5:00,6,1200,0.0,52.0,184.0,0.28,75.0,208.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,47.0,137.0,0.34,86.0,181.0,0.48,1.0,6.0,0.16,0.0,0.0,N/A,328.0,Raquel Pennington,472,1
182,Irene Aldana,win,2019-05-11,SUB,3.0,3:24,7,1104,0.0,83.0,247.0,0.33,84.0,248.0,0.34,0.0,0.0,N/A,1.0,1.0,1.0,10.0,0.0,81.0,196.0,0.41,81.0,196.0,0.41,0.0,2.0,0.0,0.0,0.0,N/A,15.0,Bethe Correia,66,3
183,Irene Aldana,win,2018-09-08,S-DEC,3.0,5:00,6,1200,0.0,119.0,226.0,0.52,121.0,228.0,0.53,0.0,1.0,0.0,0.0,0.0,N/A,2.0,0.0,105.0,329.0,0.31,110.0,336.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,17.0,Lucie Pudilova,362,3
184,Irene Aldana,win,2018-01-14,U-DEC,3.0,5:00,8,1200,0.0,70.0,171.0,0.4,148.0,258.0,0.57,1.0,2.0,0.5,0.0,0.0,N/A,86.0,0.0,46.0,87.0,0.52,74.0,119.0,0.62,1.0,11.0,0.09,0.0,0.0,N/A,357.0,Talita Bernardo,543,3
185,Irene Aldana,loss,2017-04-08,S-DEC,3.0,5:00,6,1200,0.0,84.0,223.0,0.37,85.0,224.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,105.0,273.0,0.38,106.0,274.0,0.39,0.0,11.0,0.0,0.0,0.0,N/A,18.0,Katlyn Cerminara,323,1
186,Irene Aldana,loss,2016-12-17,U-DEC,3.0,5:00,8,1200,0.0,108.0,256.0,0.42,108.0,256.0,0.42,1.0,1.0,1.0,0.0,0.0,N/A,6.0,1.0,169.0,401.0,0.42,172.0,404.0,0.43,0.0,0.0,N/A,0.0,0.0,N/A,17.0,Leslie Smith,358,1
187,Jose Aldo,win,2024-05-04,U-DEC,3.0,5:00,8,1200,0.0,77.0,139.0,0.55,101.0,174.0,0.58,1.0,2.0,0.5,0.0,0.0,N/A,105.0,0.0,52.0,118.0,0.44,80.0,151.0,0.53,0.0,2.0,0.0,0.0,0.0,N/A,80.0,Jonathan Martinez,296,3
188,Jose Aldo,loss,2022-08-20,U-DEC,3.0,5:00,8,1200,0.0,38.0,67.0,0.56,59.0,92.0,0.64,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,57.0,147.0,0.38,135.0,230.0,0.59,0.0,16.0,0.0,0.0,0.0,N/A,306.0,Merab Dvalishvili,413,1
189,Jose Aldo,win,2021-12-04,U-DEC,5.0,5:00,8,1800,2.0,86.0,161.0,0.53,96.0,172.0,0.56,0.0,1.0,0.0,1.0,0.0,0,546.0,0.0,149.0,305.0,0.48,193.0,350.0,0.55,1.0,5.0,0.2,0.0,0.0,N/A,128.0,Rob Font,483,3
190,Jose Aldo,win,2021-08-07,U-DEC,3.0,5:00,8,1200,0.0,114.0,223.0,0.51,114.0,223.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,75.0,179.0,0.41,75.0,179.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,10.0,Pedro Munhoz,458,3
191,Jose Aldo,win,2020-12-19,U-DEC,3.0,5:00,8,1200,0.0,44.0,70.0,0.62,60.0,86.0,0.7,0.0,2.0,0.0,0.0,0.0,N/A,297.0,0.0,46.0,82.0,0.56,92.0,133.0,0.69,0.0,3.0,0.0,0.0,0.0,N/A,171.0,Marlon Vera,390,3
192,Jose Aldo,loss,2020-07-11,KO/TKO,5.0,3:24,3,1704,0.0,83.0,157.0,0.52,83.0,157.0,0.53,0.0,1.0,0.0,0.0,0.0,N/A,0.0,1.0,194.0,309.0,0.62,258.0,376.0,0.69,1.0,2.0,0.5,0.0,0.0,N/A,290.0,Petr Yan,462,1
193,Jose Aldo,loss,2019-12-14,S-DEC,3.0,5:00,6,1200,0.0,58.0,147.0,0.39,63.0,152.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,59.0,137.0,0.43,59.0,137.0,0.43,1.0,2.0,0.5,0.0,0.0,N/A,21.0,Marlon Moraes,389,1
194,Jose Aldo,loss,2019-05-11,U-DEC,3.0,5:00,8,1200,0.0,29.0,79.0,0.36,39.0,90.0,0.43,0.0,1.0,0.0,0.0,0.0,N/A,7.0,0.0,95.0,176.0,0.53,129.0,215.0,0.6,0.0,3.0,0.0,0.0,0.0,N/A,265.0,Alexander Volkanovski,25,1
195,Jose Aldo,win,2019-02-02,KO/TKO,2.0,0:44,3,644,0.0,26.0,50.0,0.52,26.0,50.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,24.0,53.0,0.45,24.0,53.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Renato Moicano,474,3
196,Jose Aldo,win,2018-07-28,KO/TKO,1.0,4:19,3,259,1.0,29.0,63.0,0.46,29.0,63.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,24.0,0.0,20.0,60.0,0.33,20.0,60.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Jeremy Stephens,265,3
197,Jose Aldo,loss,2017-12-02,KO/TKO,3.0,4:51,3,1191,0.0,87.0,163.0,0.53,89.0,165.0,0.54,0.0,1.0,0.0,0.0,0.0,N/A,2.0,0.0,174.0,397.0,0.43,181.0,406.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,47.0,Max Holloway,408,1
198,Jose Aldo,loss,2017-06-03,KO/TKO,3.0,4:13,3,1153,0.0,55.0,113.0,0.48,56.0,115.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,104.0,207.0,0.5,128.0,234.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,124.0,Max Holloway,408,1
199,Jose Aldo,win,2016-07-09,U-DEC,5.0,5:00,8,1800,0.0,80.0,192.0,0.41,81.0,193.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,71.0,0.0,79.0,264.0,0.29,81.0,267.0,0.3,0.0,11.0,0.0,0.0,0.0,N/A,0.0,Frankie Edgar,201,3
200,Jose Aldo,loss,2015-12-12,KO/TKO,1.0,0:13,3,13,0.0,1.0,3.0,0.33,1.0,3.0,0.33,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,5.0,6.0,0.83,5.0,6.0,0.83,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Conor McGregor,125,1
201,Jose Aldo,win,2014-10-25,U-DEC,5.0,5:00,8,1800,1.0,102.0,269.0,0.37,122.0,289.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,67.0,0.0,77.0,194.0,0.39,85.0,203.0,0.42,1.0,8.0,0.12,0.0,0.0,N/A,129.0,Chad Mendes,100,3
202,Jose Aldo,win,2014-02-01,U-DEC,5.0,5:00,8,1800,0.0,62.0,119.0,0.52,85.0,143.0,0.59,2.0,2.0,1.0,2.0,0.0,0,311.0,0.0,41.0,146.0,0.28,63.0,170.0,0.37,1.0,6.0,0.16,0.0,0.0,N/A,246.0,Ricardo Lamas,475,3
203,Jose Aldo,win,2013-08-03,KO/TKO,4.0,2:00,3,1320,0.0,32.0,87.0,0.36,43.0,99.0,0.43,5.0,6.0,0.83,0.0,0.0,N/A,300.0,0.0,17.0,117.0,0.14,42.0,145.0,0.29,0.0,0.0,N/A,0.0,0.0,N/A,3.0,Chan Sung Jung,101,3
204,Jose Aldo,win,2013-02-02,U-DEC,5.0,5:00,8,1800,0.0,76.0,253.0,0.3,76.0,253.0,0.3,0.0,0.0,N/A,0.0,0.0,N/A,5.0,0.0,60.0,272.0,0.22,63.0,275.0,0.23,2.0,11.0,0.18,0.0,0.0,N/A,57.0,Frankie Edgar,201,3
205,Jose Aldo,win,2012-01-14,KO/TKO,1.0,4:59,3,299,1.0,11.0,23.0,0.47,15.0,27.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,13.0,23.0,0.56,18.0,28.0,0.64,0.0,7.0,0.0,0.0,0.0,N/A,55.0,Chad Mendes,100,3
206,Jose Aldo,win,2011-10-08,U-DEC,5.0,5:00,8,1800,0.0,51.0,115.0,0.44,66.0,131.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,351.0,0.0,40.0,128.0,0.31,69.0,165.0,0.42,1.0,19.0,0.05,0.0,0.0,N/A,367.0,Kenny Florian,333,3
207,Jose Aldo,win,2011-04-30,U-DEC,5.0,5:00,8,1800,1.0,94.0,215.0,0.43,131.0,258.0,0.51,5.0,9.0,0.55,1.0,0.0,0,553.0,0.0,71.0,181.0,0.39,147.0,274.0,0.54,1.0,2.0,0.5,0.0,0.0,N/A,258.0,Mark Hominick,387,3
208,Jose Aldo,win,2010-09-30,KO/TKO,2.0,1:32,3,692,0.0,25.0,36.0,0.69,28.0,39.0,0.72,0.0,0.0,N/A,0.0,0.0,N/A,6.0,0.0,8.0,30.0,0.26,8.0,30.0,0.27,0.0,3.0,0.0,0.0,0.0,N/A,1.0,Manvel Gamburyan,374,3
209,Jose Aldo,win,2010-04-24,U-DEC,5.0,5:00,8,1800,2.0,77.0,103.0,0.74,138.0,165.0,0.84,0.0,0.0,N/A,0.0,0.0,N/A,302.0,0.0,20.0,112.0,0.17,27.0,119.0,0.23,0.0,9.0,0.0,0.0,0.0,N/A,0.0,Urijah Faber,575,3
210,Jose Aldo,win,2009-11-18,KO/TKO,2.0,1:20,3,680,0.0,38.0,73.0,0.52,44.0,79.0,0.56,1.0,1.0,1.0,0.0,0.0,N/A,36.0,0.0,18.0,51.0,0.35,23.0,56.0,0.41,0.0,4.0,0.0,0.0,0.0,N/A,97.0,Mike Brown,419,3
211,Jose Aldo,win,2009-06-07,KO/TKO,1.0,0:08,3,8,1.0,2.0,3.0,0.66,2.0,3.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,3.0,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Cub Swanson,128,3
212,Jose Aldo,win,2009-03-01,KO/TKO,1.0,1:39,3,99,0.0,16.0,31.0,0.51,16.0,31.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,5.0,18.0,0.27,5.0,18.0,0.28,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Chris Mickle,113,3
213,Jose Aldo,win,2009-01-25,KO/TKO,1.0,4:15,3,255,1.0,27.0,57.0,0.47,27.0,57.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,13.0,86.0,0.15,13.0,86.0,0.15,0.0,0.0,N/A,0.0,0.0,N/A,0.0,Rolando Perez,489,3
214,Jose Aldo,win,2008-11-05,KO/TKO,3.0,0:45,3,945,1.0,43.0,115.0,0.37,51.0,123.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,22.0,0.0,20.0,87.0,0.22,22.0,91.0,0.24,1.0,3.0,0.33,0.0,0.0,N/A,9.0,Jonathan Brookins,295,3
215,Jose Aldo,win,2008-06-01,KO/TKO,2.0,3:22,3,802,0.0,35.0,82.0,0.42,49.0,100.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,52.0,0.0,5.0,25.0,0.2,5.0,25.0,0.2,0.0,8.0,0.0,0.0,0.0,N/A,21.0,Alexandre Franca Nogueira,28,3
216,JJ Aldrich,loss,2024-05-11,U-DEC,3.0,5:00,8,1200,0.0,27.0,63.0,0.42,38.0,76.0,0.5,0.0,2.0,0.0,0.0,0.0,N/A,309.0,0.0,36.0,78.0,0.46,69.0,113.0,0.61,0.0,0.0,N/A,0.0,0.0,N/A,1.0,Veronica Hardy,580,1
217,JJ Aldrich,win,2023-10-07,U-DEC,3.0,5:00,8,1200,0.0,65.0,135.0,0.48,66.0,136.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,22.0,0.0,67.0,204.0,0.32,70.0,209.0,0.33,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Montana De La Rosa,428,3
218,JJ Aldrich,win,2023-08-26,KO/TKO,2.0,4:49,3,889,0.0,47.0,65.0,0.72,68.0,89.0,0.76,0.0,0.0,N/A,0.0,0.0,N/A,311.0,0.0,11.0,41.0,0.26,27.0,61.0,0.44,3.0,4.0,0.75,0.0,0.0,N/A,98.0,Liang Na,359,3
219,JJ Aldrich,loss,2023-03-11,U-DEC,3.0,5:00,8,1200,0.0,49.0,99.0,0.49,56.0,106.0,0.53,0.0,12.0,0.0,0.0,0.0,N/A,76.0,0.0,101.0,204.0,0.49,113.0,216.0,0.52,2.0,2.0,1.0,0.0,0.0,N/A,19.0,Ariane da Silva,59,1
220,JJ Aldrich,loss,2022-06-04,SUB,2.0,2:38,7,758,0.0,32.0,71.0,0.45,38.0,77.0,0.49,2.0,6.0,0.33,0.0,0.0,N/A,42.0,0.0,48.0,100.0,0.48,68.0,121.0,0.56,0.0,4.0,0.0,1.0,1.0,1.0,56.0,Erin Blanchfield,188,1
221,JJ Aldrich,win,2022-03-12,U-DEC,3.0,5:00,8,1200,0.0,60.0,118.0,0.5,76.0,137.0,0.55,0.0,1.0,0.0,0.0,0.0,N/A,187.0,0.0,52.0,139.0,0.37,67.0,154.0,0.44,1.0,6.0,0.16,0.0,0.0,N/A,24.0,Gillian Robertson,210,3
222,JJ Aldrich,win,2021-08-28,U-DEC,3.0,5:00,8,1200,0.0,93.0,134.0,0.69,121.0,165.0,0.73,1.0,2.0,0.5,0.0,0.0,N/A,259.0,0.0,70.0,162.0,0.43,87.0,185.0,0.47,0.0,5.0,0.0,0.0,0.0,N/A,113.0,Vanessa Demopoulos,577,3
223,JJ Aldrich,win,2021-03-13,S-DEC,3.0,5:00,6,1200,0.0,45.0,80.0,0.56,58.0,99.0,0.59,4.0,7.0,0.57,0.0,0.0,N/A,344.0,0.0,55.0,131.0,0.41,121.0,202.0,0.6,0.0,1.0,0.0,0.0,0.0,N/A,2.0,Cortney Casey,126,3
224,JJ Aldrich,loss,2020-01-18,S-DEC,3.0,5:00,6,1200,0.0,58.0,144.0,0.4,69.0,156.0,0.44,0.0,0.0,N/A,0.0,0.0,N/A,3.0,0.0,118.0,323.0,0.36,121.0,327.0,0.37,0.0,0.0,N/A,0.0,0.0,N/A,121.0,Sabina Mazo,501,1
225,JJ Aldrich,win,2019-10-12,U-DEC,3.0,5:00,8,1200,0.0,74.0,160.0,0.46,78.0,164.0,0.48,1.0,2.0,0.5,0.0,0.0,N/A,112.0,0.0,54.0,147.0,0.36,60.0,153.0,0.39,1.0,1.0,1.0,0.0,0.0,N/A,21.0,Lauren Mueller,353,3
226,JJ Aldrich,loss,2019-03-23,KO/TKO,2.0,3:01,3,781,0.0,25.0,85.0,0.29,28.0,88.0,0.32,0.0,0.0,N/A,0.0,0.0,N/A,39.0,0.0,55.0,110.0,0.5,59.0,115.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Maycee Barber,411,1
227,JJ Aldrich,win,2018-08-04,U-DEC,3.0,5:00,8,1200,0.0,40.0,83.0,0.48,50.0,96.0,0.52,0.0,1.0,0.0,0.0,0.0,N/A,357.0,0.0,46.0,129.0,0.35,86.0,175.0,0.49,1.0,5.0,0.2,0.0,0.0,N/A,62.0,Polyana Viana,464,3
228,JJ Aldrich,win,2018-01-14,U-DEC,3.0,5:00,8,1200,0.0,54.0,150.0,0.36,67.0,164.0,0.41,1.0,5.0,0.2,0.0,0.0,N/A,112.0,0.0,38.0,136.0,0.27,64.0,163.0,0.39,0.0,1.0,0.0,0.0,0.0,N/A,0.0,Danielle Taylor,147,3
229,JJ Aldrich,win,2017-06-10,U-DEC,3.0,5:00,8,1200,0.0,98.0,245.0,0.4,98.0,245.0,0.4,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,92.0,250.0,0.36,93.0,252.0,0.37,0.0,0.0,N/A,0.0,0.0,N/A,2.0,Chan-Mi Jeon,102,3
230,JJ Aldrich,loss,2016-12-09,U-DEC,3.0,5:00,8,1200,0.0,31.0,81.0,0.38,111.0,161.0,0.69,0.0,0.0,N/A,0.0,0.0,N/A,46.0,0.0,56.0,124.0,0.45,90.0,161.0,0.56,4.0,6.0,0.66,0.0,0.0,N/A,424.0,Juliana Lima,307,1
231,John Alessio,loss,2012-07-07,U-DEC,3.0,5:00,8,1200,0.0,35.0,103.0,0.33,63.0,134.0,0.47,0.0,1.0,0.0,0.0,0.0,N/A,126.0,0.0,31.0,69.0,0.44,82.0,128.0,0.64,3.0,7.0,0.42,0.0,0.0,N/A,479.0,Shane Roller,521,1
232,John Alessio,loss,2012-04-21,U-DEC,3.0,5:00,8,1200,0.0,33.0,87.0,0.37,82.0,140.0,0.59,0.0,0.0,N/A,0.0,0.0,N/A,12.0,0.0,74.0,107.0,0.69,117.0,153.0,0.76,5.0,11.0,0.45,0.0,0.0,N/A,584.0,Mark Bocek,386,1
233,John Alessio,loss,2009-04-05,SUB,1.0,7:34,7,454,0.0,8.0,20.0,0.4,12.0,24.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,18.0,35.0,0.51,46.0,66.0,0.7,1.0,4.0,0.25,2.0,1.0,0.5,N/A,Andre Galvao,41,1
234,John Alessio,loss,2008-03-26,DQ,1.0,1:50,1,110,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,N/A,1.0,0.0,0,1,0.0,6.0,10.0,0.6,14.0,18.0,0.78,1.0,1.0,1.0,0.0,0.0,N/A,60,Brock Larson,81,1
235,John Alessio,win,2007-12-12,U-DEC,3.0,5:00,8,1200,0.0,42.0,94.0,0.44,79.0,131.0,0.6,4.0,8.0,0.5,3.0,0.0,0,432,0.0,24.0,84.0,0.28,76.0,139.0,0.55,1.0,6.0,0.16,0.0,0.0,N/A,117,Todd Moore,563,3
236,John Alessio,win,2007-09-05,U-DEC,3.0,5:00,8,1200,0.0,53.0,118.0,0.44,113.0,188.0,0.6,3.0,6.0,0.5,0.0,0.0,N/A,565,0.0,9.0,43.0,0.2,13.0,47.0,0.28,0.0,1.0,0.0,0.0,0.0,N/A,0,Marcelo Brito,377,3
237,John Alessio,win,2007-06-03,SUB,1.0,1:17,7,77,0.0,5.0,14.0,0.35,5.0,14.0,0.36,0.0,0.0,N/A,1.0,1.0,1.0,0,0.0,1.0,12.0,0.08,1.0,12.0,0.08,1.0,1.0,1.0,0.0,0.0,N/A,9,Alex Serdyukov,22,3
238,John Alessio,loss,2007-03-24,SUB,2.0,4:59,7,899,0.0,3.0,25.0,0.12,7.0,32.0,0.22,4.0,11.0,0.36,0.0,0.0,N/A,172,0.0,32.0,79.0,0.4,70.0,123.0,0.57,0.0,0.0,N/A,1.0,1.0,1.0,69,Carlos Condit,92,1
239,John Alessio,win,2007-01-20,SUB,1.0,4:50,7,290,0.0,8.0,14.0,0.57,29.0,42.0,0.69,1.0,1.0,1.0,2.0,1.0,0.5,219,0.0,1.0,9.0,0.11,3.0,11.0,0.27,0.0,0.0,N/A,0.0,0.0,N/A,0,Brian Gassaway,78,3
240,John Alessio,loss,2006-10-10,U-DEC,3.0,5:00,8,1200,0.0,13.0,82.0,0.15,18.0,87.0,0.21,2.0,10.0,0.2,0.0,0.0,N/A,251,0.0,63.0,142.0,0.44,84.0,164.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,76,Thiago Alves,549,1
241,John Alessio,win,2006-08-17,SUB,3.0,1:52,7,1012,1.0,53.0,72.0,0.73,68.0,89.0,0.76,2.0,4.0,0.5,2.0,1.0,0.5,N/A,0.0,88.0,153.0,0.57,96.0,168.0,0.57,2.0,4.0,0.5,0.0,0.0,N/A,N/A,Alex Serdyukov,22,3
242,John Alessio,loss,2006-05-27,U-DEC,3.0,5:00,8,1200,0.0,17.0,57.0,0.29,23.0,63.0,0.37,0.0,0.0,N/A,1.0,0.0,0,0,0.0,9.0,67.0,0.13,25.0,87.0,0.29,1.0,16.0,0.06,0.0,0.0,N/A,262,Diego Sanchez,167,1
243,John Alessio,loss,2000-06-09,SUB,2.0,1:43,7,703,0.0,1.0,2.0,0.5,9.0,10.0,0.9,0.0,0.0,N/A,2.0,0.0,0,0,0.0,9.0,18.0,0.5,44.0,53.0,0.83,2.0,2.0,1.0,1.0,1.0,1.0,303,Pat Miletich,451,1
244,Houston Alexander,loss,2009-12-05,U-DEC,3.0,5:00,8,1200,0.0,43.0,79.0,0.54,61.0,98.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,16.0,0.0,27.0,66.0,0.4,36.0,76.0,0.47,4.0,4.0,1.0,1.0,0.0,0.0,199.0,Kevin Ferguson,339,1
245,Houston Alexander,loss,2008-09-17,SUB,1.0,4:53,7,293,0.0,12.0,21.0,0.57,22.0,31.0,0.71,0.0,0.0,N/A,0.0,0.0,N/A,32.0,0.0,24.0,38.0,0.63,53.0,69.0,0.77,1.0,4.0,0.25,2.0,1.0,0.5,196.0,Eric Schafer,184,1
246,Houston Alexander,loss,2008-04-02,KO/TKO,1.0,0:08,3,8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,3.0,4.0,0.75,3.0,4.0,0.75,0.0,0.0,N/A,0.0,0.0,N/A,2.0,James Irvin,251,1
247,Houston Alexander,loss,2007-11-17,KO/TKO,1.0,3:25,3,205,0.0,2.0,8.0,0.25,2.0,8.0,0.25,1.0,1.0,1.0,0.0,0.0,N/A,29.0,0.0,22.0,35.0,0.62,33.0,46.0,0.72,1.0,1.0,1.0,0.0,0.0,N/A,116.0,Thiago Silva,553,1
