,Fighter,W/L,Event,Method,Round,Time,Total Fight Time (Sec),KD,Sig. Str. Landed,Sig. Str. Attempted,Sig. Str. %,Total Str. Landed,Total Str. Attempted,Total Str. %,TD Landed,TD Attempted,TD %,Sub. Attempted,Sub. Successful,Sub. %,Ctrl Time (Sec),Opp. KD,Opp. Sig. Str. Landed,Opp. Sig. Str. Attempted,Opp. Sig. Str. %,Opp. Total Str. Landed,Opp. Total Str. Attempted,Opp. Total Str. %,Opp. TD Landed,Opp. TD Attempted,Opp. TD %,Opp. Sub. Attempted,Opp. Sub. Successful,Opp. Sub. %,Opp. Ctrl Time (Sec)
5,Warlley Alves,win,"UFC 237: Namajunas vs. Andrade  May. 11, 2019",KO/TKO  Punch,3.0,4:13,1153,1.0,72.0,157.0,0.45,72.0,157.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,1.0,0.0,20.0,62.0,0.32,20.0,62.0,0.32,0.0,0.0,N/A,0.0,0.0,N/A,0.0
6,Warlley Alves,loss,"UFC Fight Night: Gaethje vs. Vick  Aug. 25, 2018",KO/TKO  Flying Knee,2.0,2:28,748,0.0,28.0,64.0,0.43,39.0,78.0,0.5,1.0,1.0,1.0,0.0,0.0,N/A,63.0,0.0,59.0,106.0,0.55,79.0,126.0,0.63,0.0,4.0,0.0,0.0,0.0,N/A,125.0
7,Warlley Alves,win,"UFC 224: Nunes vs. Pennington  May. 12, 2018",KO/TKO,2.0,5:00,900,0.0,29.0,50.0,0.58,54.0,78.0,0.69,0.0,1.0,0.0,0.0,0.0,N/A,204.0,0.0,12.0,28.0,0.42,14.0,30.0,0.47,1.0,3.0,0.33,0.0,0.0,N/A,127.0
8,Warlley Alves,win,"UFC Fight Night: Cerrone vs. Till  Oct. 21, 2017",U-DEC,3.0,5:00,1200,0.0,38.0,95.0,0.4,55.0,113.0,0.49,2.0,7.0,0.28,0.0,0.0,N/A,225.0,0.0,35.0,74.0,0.47,49.0,88.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,17.0
9,Warlley Alves,loss,"UFC Fight Night: Bader vs. Nogueira  Nov. 19, 2016",U-DEC,3.0,5:00,1200,0.0,25.0,73.0,0.34,26.0,74.0,0.35,0.0,0.0,N/A,1.0,0.0,0,0.0,0.0,71.0,150.0,0.47,129.0,216.0,0.6,1.0,2.0,0.5,1.0,0.0,0,322.0
10,Warlley Alves,loss,"UFC 198: Werdum vs Miocic  May. 14, 2016",U-DEC,3.0,5:00,1200,0.0,79.0,136.0,0.58,82.0,139.0,0.59,0.0,2.0,0.0,1.0,0.0,0,115.0,0.0,120.0,231.0,0.51,164.0,281.0,0.58,0.0,1.0,0.0,0.0,0.0,N/A,206.0
11,Warlley Alves,win,"UFC 194: Aldo vs McGregor  Dec. 12, 2015",SUB  Guillotine Choke,1.0,1:26,86,0.0,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,N/A,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,0.5,0.0,0.0,N/A,63.0
12,Warlley Alves,win,"UFC 190: Rousey vs Correia  Aug. 01, 2015",SUB  Guillotine Choke,2.0,4:11,851,0.0,17.0,38.0,0.44,23.0,46.0,0.5,2.0,3.0,0.66,1.0,1.0,1.0,258.0,0.0,17.0,34.0,0.5,30.0,47.0,0.64,0.0,2.0,0.0,0.0,0.0,N/A,65.0
13,Warlley Alves,win,"UFC Fight Night 56: Shogun vs Saint Preux  Nov. 08, 2014",U-DEC,3.0,5:00,1200,0.0,47.0,106.0,0.44,51.0,111.0,0.46,1.0,1.0,1.0,1.0,0.0,0,240.0,0.0,79.0,156.0,0.5,96.0,173.0,0.55,0.0,0.0,N/A,0.0,0.0,N/A,35.0
14,Warlley Alves,win,"UFC Fight Night: Miocic vs Maldonado  May. 31, 2014",SUB  Guillotine Choke,3.0,0:25,925,0.0,8.0,21.0,0.38,22.0,36.0,0.61,0.0,1.0,0.0,0.0,1.0,N/A,5.0,1.0,19.0,39.0,0.48,44.0,67.0,0.66,2.0,3.0,0.66,1.0,0.0,0,458.0
0,Rafael Alves,loss,"UFC Fight Night: Muniz vs. Allen  Feb. 25, 2023",M-DEC,3.0,5:00,1200,0.0,6.0,17.0,0.35,25.0,36.0,0.69,0.0,0.0,N/A,2.0,0.0,0.0,78.0,0.0,19.0,45.0,0.42,92.0,140.0,0.66,3.0,4.0,0.75,0.0,0.0,N/A,651.0
1,Rafael Alves,loss,"UFC 277: Pena vs. Nunes 2  Jul. 30, 2022",KO/TKO  Punch,3.0,1:30,990,0.0,37.0,68.0,0.54,46.0,80.0,0.57,1.0,3.0,0.33,0.0,0.0,N/A,141.0,1.0,62.0,151.0,0.41,62.0,151.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,4.0
2,Rafael Alves,win,"UFC Fight Night: Holloway vs. Rodriguez  Nov. 13, 2021",SUB  Guillotine Choke,1.0,1:48,108,0.0,6.0,11.0,0.54,6.0,11.0,0.55,0.0,0.0,N/A,1.0,1.0,1.0,0.0,0.0,3.0,13.0,0.23,3.0,13.0,0.23,0.0,1.0,0.0,0.0,0.0,N/A,3.0
3,Rafael Alves,loss,"UFC Fight Night: Font vs. Garbrandt  May. 22, 2021",U-DEC,3.0,5:00,1200,1.0,30.0,63.0,0.47,36.0,69.0,0.52,0.0,1.0,0.0,1.0,0.0,0,16.0,0.0,56.0,126.0,0.44,141.0,220.0,0.64,2.0,3.0,0.66,0.0,0.0,N/A,460.0
4,Rafael Alves,win,"DWCS 4.4  Aug. 25, 2020",SUB  Guillotine Choke,2.0,2:55,775,0.0,16.0,35.0,0.45,16.0,35.0,0.46,0.0,0.0,N/A,1.0,1.0,1.0,0.0,0.0,29.0,71.0,0.4,29.0,71.0,0.41,0.0,1.0,0.0,0.0,0.0,N/A,45.0
0,Sam Alvey,loss,"UFC Fight Night: Santos vs. Hill  Aug. 06, 2022",KO/TKO  Punch,1.0,1:56,116,0.0,3.0,11.0,0.27,3.0,11.0,0.27,0.0,1.0,0.0,0.0,0.0,N/A,0.0,2.0,22.0,37.0,0.59,40.0,57.0,0.7,0.0,0.0,N/A,0.0,0.0,N/A,57.0
1,Sam Alvey,loss,"UFC Fight Night: Hermansson vs. Strickland  Feb. 05, 2022",SUB  Rear Naked Choke,2.0,2:10,730,0.0,24.0,57.0,0.42,24.0,57.0,0.42,0.0,0.0,N/A,0.0,0.0,N/A,7.0,1.0,36.0,54.0,0.66,36.0,54.0,0.67,0.0,1.0,0.0,1.0,1.0,1.0,44.0
2,Sam Alvey,loss,"UFC Fight Night: Barboza vs. Chikadze  Aug. 28, 2021",S-DEC,3.0,5:00,1200,0.0,68.0,122.0,0.55,114.0,169.0,0.67,0.0,0.0,N/A,0.0,0.0,N/A,114.0,0.0,69.0,119.0,0.57,75.0,126.0,0.6,2.0,9.0,0.22,0.0,0.0,N/A,174.0
3,Sam Alvey,loss,"UFC Fight Night: Vettori vs. Holland  Apr. 10, 2021",SUB  Rear Naked Choke,2.0,2:07,727,0.0,29.0,78.0,0.37,29.0,78.0,0.37,0.0,0.0,N/A,0.0,0.0,N/A,5.0,1.0,61.0,100.0,0.61,62.0,101.0,0.61,0.0,0.0,N/A,1.0,1.0,1.0,16.0
4,Sam Alvey,draw,"UFC 254: Khabib vs. Gaethje  Oct. 24, 2020",S-DEC,3.0,5:00,1200,1.0,56.0,126.0,0.44,61.0,133.0,0.46,0.0,3.0,0.0,0.0,0.0,N/A,145.0,0.0,59.0,166.0,0.35,69.0,177.0,0.39,0.0,0.0,N/A,0.0,0.0,N/A,5.0
5,Sam Alvey,loss,"UFC 249: Ferguson vs. Gaethje  May. 09, 2020",S-DEC,3.0,5:00,1200,0.0,57.0,108.0,0.52,103.0,156.0,0.66,0.0,0.0,N/A,0.0,0.0,N/A,29.0,0.0,51.0,115.0,0.44,52.0,116.0,0.45,2.0,7.0,0.28,1.0,0.0,0,181.0
6,Sam Alvey,loss,"UFC Fight Night: Dos Anjos vs. Edwards  Jul. 20, 2019",U-DEC,3.0,5:00,1200,0.0,28.0,77.0,0.36,67.0,117.0,0.57,0.0,1.0,0.0,0.0,0.0,N/A,153.0,0.0,36.0,89.0,0.4,61.0,115.0,0.53,1.0,3.0,0.33,0.0,0.0,N/A,52.0
7,Sam Alvey,loss,"UFC 234: Adesanya vs. Silva  Feb. 09, 2019",KO/TKO  Punches,1.0,2:49,169,0.0,3.0,14.0,0.21,3.0,14.0,0.21,0.0,1.0,0.0,0.0,0.0,N/A,0.0,1.0,14.0,32.0,0.43,17.0,36.0,0.47,0.0,0.0,N/A,0.0,0.0,N/A,8.0
8,Sam Alvey,loss,"UFC Fight Night: Marreta vs. Anders  Sep. 22, 2018",KO/TKO  Punch,2.0,1:00,660,0.0,34.0,82.0,0.41,34.0,82.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,26.0,52.0,0.5,26.0,53.0,0.49,0.0,0.0,N/A,0.0,0.0,N/A,3.0
9,Sam Alvey,win,"UFC Fight Night: Rivera vs. Moraes  Jun. 01, 2018",S-DEC,3.0,5:00,1200,1.0,53.0,122.0,0.43,59.0,128.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,50.0,133.0,0.37,50.0,133.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,6.0
10,Sam Alvey,win,"UFC Fight Night: Emmett vs. Stephens  Feb. 24, 2018",KO/TKO  Punch,1.0,4:23,263,2.0,10.0,19.0,0.52,14.0,23.0,0.61,1.0,1.0,1.0,0.0,0.0,N/A,101.0,0.0,15.0,24.0,0.62,36.0,45.0,0.8,0.0,0.0,N/A,0.0,0.0,N/A,14.0
11,Sam Alvey,loss,"UFC Fight Night: Cerrone vs. Till  Oct. 21, 2017",U-DEC,3.0,5:00,1200,0.0,29.0,70.0,0.41,56.0,99.0,0.57,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,38.0,71.0,0.53,51.0,84.0,0.61,1.0,9.0,0.11,0.0,0.0,N/A,252.0
12,Sam Alvey,win,"UFC Fight Night: Pettis vs. Moreno  Aug. 05, 2017",S-DEC,3.0,5:00,1200,0.0,40.0,87.0,0.45,51.0,99.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,5.0,0.0,17.0,45.0,0.37,28.0,58.0,0.48,2.0,8.0,0.25,0.0,0.0,N/A,269.0
13,Sam Alvey,loss,"UFC Fight Night: Swanson vs. Lobov  Apr. 22, 2017",U-DEC,3.0,5:00,1200,0.0,27.0,89.0,0.3,50.0,112.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,21.0,0.0,38.0,68.0,0.55,44.0,75.0,0.59,1.0,7.0,0.14,0.0,0.0,N/A,98.0
14,Sam Alvey,win,"UFC on FOX: Shevchenko vs. Pena  Jan. 28, 2017",U-DEC,3.0,5:00,1200,0.0,36.0,84.0,0.42,45.0,95.0,0.47,0.0,1.0,0.0,0.0,0.0,N/A,121.0,0.0,28.0,65.0,0.43,52.0,90.0,0.58,1.0,2.0,0.5,0.0,0.0,N/A,112.0
15,Sam Alvey,win,"UFC Fight Night: Dos Anjos vs. Ferguson  Nov. 05, 2016",U-DEC,3.0,5:00,1200,0.0,63.0,138.0,0.45,65.0,140.0,0.46,0.0,2.0,0.0,0.0,0.0,N/A,40.0,0.0,82.0,182.0,0.45,82.0,182.0,0.45,0.0,0.0,N/A,0.0,0.0,N/A,0.0
16,Sam Alvey,win,"UFC on FOX: Maia vs. Condit  Aug. 27, 2016",KO/TKO  Punches,2.0,4:56,896,2.0,59.0,114.0,0.51,70.0,125.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,31.0,0.0,25.0,51.0,0.49,31.0,58.0,0.53,0.0,2.0,0.0,0.0,0.0,N/A,156.0
17,Sam Alvey,win,"UFC Fight Night: McDonald vs. Lineker  Jul. 13, 2016",SUB  Guillotine Choke,1.0,2:43,163,0.0,8.0,15.0,0.53,13.0,20.0,0.65,0.0,0.0,N/A,1.0,1.0,1.0,20.0,0.0,7.0,9.0,0.77,8.0,10.0,0.8,0.0,4.0,0.0,0.0,0.0,N/A,74.0
18,Sam Alvey,loss,"UFC Fight Night: MacDonald vs Thompson  Jun. 18, 2016",U-DEC,3.0,5:00,1200,0.0,24.0,43.0,0.55,30.0,54.0,0.56,0.0,0.0,N/A,0.0,0.0,N/A,94.0,0.0,37.0,141.0,0.26,87.0,194.0,0.45,0.0,4.0,0.0,0.0,0.0,N/A,98.0
19,Sam Alvey,loss,"UFC Fight Night: Teixeira vs Saint Preux  Aug. 08, 2015",KO/TKO  Punches,1.0,2:19,139,0.0,4.0,11.0,0.36,6.0,13.0,0.46,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,27.0,45.0,0.6,53.0,71.0,0.75,0.0,1.0,0.0,0.0,0.0,N/A,92.0
20,Sam Alvey,win,"UFC Fight Night: Miocic vs Hunt  May. 09, 2015",KO/TKO  Punch,1.0,0:49,49,1.0,8.0,13.0,0.61,8.0,13.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,4.0,0.0,2.0,8.0,0.25,2.0,8.0,0.25,0.0,0.0,N/A,0.0,0.0,N/A,0.0
21,Sam Alvey,win,"UFC Fight Night: Bigfoot vs Mir  Feb. 22, 2015",KO/TKO  Punches,1.0,3:34,214,1.0,4.0,8.0,0.5,4.0,8.0,0.5,0.0,0.0,N/A,0.0,0.0,N/A,3.0,0.0,13.0,36.0,0.36,13.0,36.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,0.0
22,Sam Alvey,win,"UFC Fight Night: Rockhold vs Bisping  Nov. 07, 2014",KO/TKO  Punches,1.0,2:16,136,0.0,6.0,7.0,0.85,9.0,10.0,0.9,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,4.0,7.0,0.57,12.0,15.0,0.8,2.0,3.0,0.66,0.0,0.0,N/A,81.0
23,Sam Alvey,loss,"UFC Fight Night: Bader vs Saint Preux  Aug. 16, 2014",U-DEC,3.0,5:00,1200,0.0,82.0,168.0,0.48,91.0,177.0,0.51,0.0,0.0,N/A,0.0,0.0,N/A,26.0,0.0,85.0,167.0,0.5,86.0,168.0,0.51,0.0,4.0,0.0,0.0,0.0,N/A,89.0
0,Andre Amado,loss,"DREAM 13  Mar. 22, 2010",U-DEC,2.0,5:00,900,0.0,48.0,189.0,0.25,48.0,189.0,0.25,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,89.0,277.0,0.32,89.0,277.0,0.32,0.0,0.0,N/A,0.0,0.0,N/A,N/A
1,Andre Amado,loss,"DREAM 10: Welterweight Grand Prix 2009 Final Round  Jul. 20, 2009",KO/TKO  Punches,1.0,3:47,227,0.0,2.0,11.0,0.18,2.0,11.0,0.18,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,22.0,38.0,0.57,25.0,41.0,0.61,1.0,1.0,1.0,0.0,0.0,N/A,N/A
2,Andre Amado,loss,"DREAM 1: Lightweight Grand Prix 2008 1st Round  Mar. 15, 2008",KO/TKO  Punches,1.0,6:47,407,1.0,8.0,39.0,0.2,8.0,39.0,0.21,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,40.0,100.0,0.4,98.0,168.0,0.58,3.0,4.0,0.75,0.0,0.0,N/A,N/A
0,Maiara Amanajas dos Santos,loss,"DWCS Brazil 1.1  Aug. 10, 2018",KO/TKO  Punch,1.0,3:26,206,0.0,19.0,54.0,0.35,20.0,56.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,N/A,1.0,84.0,127.0,0.66,86.0,130.0,0.66,0.0,1.0,0.0,0.0,0.0,N/A,N/A
0,Jimmy Ambriz,loss,"DREAM 13  Mar. 22, 2010",SUB  Toe Hold,2.0,2:42,762,0.0,11.0,28.0,0.39,108.0,136.0,0.79,3.0,3.0,1.0,1.0,0.0,0.0,N/A,0.0,13.0,34.0,0.38,17.0,38.0,0.45,0.0,1.0,0.0,1.0,1.0,1.0,N/A
1,Jimmy Ambriz,loss,"DREAM 6: Middleweight Grand Prix 2008 Final Round  Sep. 23, 2008",KO/TKO  Punches,1.0,2:15,135,0.0,4.0,16.0,0.25,4.0,16.0,0.25,0.0,0.0,N/A,0.0,0.0,N/A,N/A,2.0,32.0,51.0,0.62,32.0,51.0,0.63,0.0,0.0,N/A,0.0,0.0,N/A,N/A
2,Jimmy Ambriz,loss,"WEC 17: Halloween Fury 4  Oct. 14, 2005",KO/TKO  Punches,1.0,4:13,253,0.0,1.0,10.0,0.1,2.0,11.0,0.18,1.0,4.0,0.25,0.0,0.0,N/A,N/A,1.0,27.0,36.0,0.75,34.0,43.0,0.79,0.0,1.0,0.0,0.0,0.0,N/A,N/A
0,JJ Ambrose,loss,"Affliction - Banned  Jul. 19, 2008",SUB  Rear Naked Choke,1.0,2:51,171,0.0,9.0,13.0,0.69,13.0,17.0,0.76,0.0,2.0,0.0,0.0,0.0,N/A,N/A,0.0,18.0,27.0,0.66,26.0,39.0,0.67,1.0,2.0,0.5,2.0,1.0,0.5,N/A
0,Alen Amedovski,loss,"UFC Fight Night: Sandhagen vs. Song  Sep. 17, 2022",KO/TKO  Punch,1.0,3:55,235,0.0,11.0,30.0,0.36,11.0,30.0,0.37,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,14.0,45.0,0.31,14.0,45.0,0.31,0.0,0.0,N/A,0.0,0.0,N/A,3.0
1,Alen Amedovski,loss,"UFC Fight Night: Holm vs. Vieira  May. 21, 2022",SUB  Rear Naked Choke,1.0,1:04,64,0.0,1.0,8.0,0.12,1.0,8.0,0.12,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,16.0,23.0,0.69,16.0,23.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,21.0
2,Alen Amedovski,loss,"UFC Fight Night: Hermansson vs. Cannonier  Sep. 28, 2019",KO/TKO  Punch,1.0,0:17,17,0.0,2.0,11.0,0.18,2.0,11.0,0.18,0.0,0.0,N/A,0.0,0.0,N/A,0.0,1.0,5.0,8.0,0.62,5.0,8.0,0.62,0.0,0.0,N/A,0.0,0.0,N/A,2.0
3,Alen Amedovski,loss,"UFC Fight Night: Overeem vs. Oleinik  Apr. 20, 2019",U-DEC,3.0,5:00,1200,0.0,6.0,17.0,0.35,6.0,17.0,0.35,0.0,0.0,N/A,0.0,0.0,N/A,13.0,0.0,43.0,69.0,0.62,111.0,149.0,0.74,4.0,4.0,1.0,0.0,0.0,N/A,576.0
0,Hyder Amil,win,"UFC Fight Night: Hermansson vs. Pyfer  Feb. 10, 2024",KO/TKO  Punches,2.0,2:12,732,1.0,79.0,144.0,0.54,109.0,194.0,0.56,1.0,3.0,0.33,2.0,0.0,0.0,140.0,0.0,26.0,79.0,0.32,31.0,87.0,0.36,0.0,0.0,N/A,0.0,0.0,N/A,56.0
1,Hyder Amil,win,"DWCS 7.2  Aug. 15, 2023",U-DEC,3.0,5:00,1200,0.0,26.0,50.0,0.52,70.0,95.0,0.74,0.0,0.0,N/A,1.0,0.0,0.0,288.0,0.0,22.0,47.0,0.46,36.0,62.0,0.58,5.0,23.0,0.21,0.0,0.0,N/A,344.0
0,Makwan Amirkhani,loss,"UFC 286: Edwards vs. Usman 3  Mar. 18, 2023",SUB  Rear Naked Choke,2.0,4:27,867,0.0,10.0,24.0,0.41,14.0,28.0,0.5,1.0,3.0,0.33,0.0,0.0,N/A,211.0,0.0,28.0,46.0,0.6,45.0,64.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,135.0
1,Makwan Amirkhani,loss,"UFC Fight Night: Blaydes vs. Aspinall  Jul. 23, 2022",KO/TKO  Punches,2.0,4:10,850,0.0,11.0,22.0,0.5,12.0,23.0,0.52,3.0,7.0,0.42,0.0,0.0,N/A,85.0,0.0,90.0,112.0,0.8,144.0,178.0,0.81,4.0,5.0,0.8,0.0,0.0,N/A,286.0
2,Makwan Amirkhani,win,"UFC Fight Night: Volkov vs. Aspinall  Mar. 19, 2022",SUB  Anaconda Choke,1.0,0:57,57,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,N/A,1.0,1.0,1.0,15.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,N/A,31.0
3,Makwan Amirkhani,loss,"UFC 267: Blachowicz vs. Teixeira  Oct. 30, 2021",KO/TKO  Knee,2.0,0:14,614,0.0,4.0,6.0,0.66,12.0,16.0,0.75,5.0,7.0,0.71,0.0,0.0,N/A,245.0,1.0,4.0,5.0,0.8,7.0,8.0,0.88,0.0,0.0,N/A,0.0,0.0,N/A,9.0
4,Makwan Amirkhani,loss,"UFC Fight Night: Rozenstruik vs. Sakai  Jun. 05, 2021",U-DEC,3.0,5:00,1200,0.0,20.0,49.0,0.4,25.0,56.0,0.45,5.0,9.0,0.55,0.0,0.0,N/A,410.0,0.0,28.0,63.0,0.44,100.0,143.0,0.7,0.0,0.0,N/A,3.0,0.0,0,94.0
5,Makwan Amirkhani,loss,"UFC Fight Night: Moraes vs. Sandhagen  Oct. 10, 2020",U-DEC,3.0,5:00,1200,0.0,11.0,39.0,0.28,25.0,59.0,0.42,3.0,6.0,0.5,0.0,0.0,N/A,193.0,2.0,32.0,74.0,0.43,34.0,77.0,0.44,0.0,0.0,N/A,1.0,0.0,0,98.0
6,Makwan Amirkhani,win,"UFC 251: Usman vs. Masvidal  Jul. 11, 2020",SUB  Anaconda Choke,1.0,3:15,195,0.0,2.0,6.0,0.33,2.0,6.0,0.33,1.0,1.0,1.0,1.0,1.0,1.0,47.0,0.0,6.0,16.0,0.37,6.0,16.0,0.38,0.0,0.0,N/A,0.0,0.0,N/A,0.0
7,Makwan Amirkhani,loss,"UFC 244: Masvidal vs. Diaz  Nov. 02, 2019",KO/TKO  Punch,3.0,4:32,1172,0.0,22.0,48.0,0.45,23.0,49.0,0.47,3.0,19.0,0.15,1.0,0.0,0,259.0,1.0,105.0,155.0,0.67,161.0,217.0,0.74,0.0,0.0,N/A,0.0,0.0,N/A,211.0
8,Makwan Amirkhani,win,"UFC Fight Night: Gustafsson vs. Smith  Jun. 01, 2019",SUB  Anaconda Choke,2.0,4:25,865,0.0,9.0,27.0,0.33,18.0,36.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,179.0,0.0,16.0,52.0,0.3,16.0,52.0,0.31,0.0,0.0,N/A,0.0,0.0,N/A,0.0
9,Makwan Amirkhani,win,"UFC Fight Night: Thompson vs. Till  May. 27, 2018",S-DEC,3.0,5:00,1200,0.0,27.0,62.0,0.43,32.0,68.0,0.47,3.0,5.0,0.6,0.0,0.0,N/A,14.0,2.0,29.0,88.0,0.32,64.0,124.0,0.52,0.0,1.0,0.0,1.0,0.0,0,414.0
10,Makwan Amirkhani,loss,"UFC Fight Night: Manuwa vs. Anderson  Mar. 18, 2017",S-DEC,3.0,5:00,1200,0.0,17.0,46.0,0.36,32.0,65.0,0.49,4.0,12.0,0.33,3.0,0.0,0,338.0,0.0,32.0,74.0,0.43,75.0,118.0,0.64,3.0,6.0,0.5,1.0,0.0,0,333.0
11,Makwan Amirkhani,win,"UFC Fight Night: Silva vs Bisping  Feb. 27, 2016",U-DEC,3.0,5:00,1200,0.0,32.0,50.0,0.64,54.0,77.0,0.7,4.0,7.0,0.57,0.0,0.0,N/A,607.0,0.0,13.0,23.0,0.56,70.0,94.0,0.74,0.0,0.0,N/A,2.0,0.0,0,155.0
12,Makwan Amirkhani,win,"UFC Fight Night: Jedrzejczyk vs Penne  Jun. 20, 2015",SUB  Rear Naked Choke,1.0,1:41,101,0.0,0.0,0.0,N/A,0.0,0.0,N/A,1.0,1.0,1.0,2.0,1.0,0.5,79.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0
13,Makwan Amirkhani,win,"UFC on FOX: Gustafsson vs Johnson  Jan. 24, 2015",KO/TKO  Punches,1.0,0:08,8,1.0,6.0,7.0,0.85,6.0,7.0,0.86,0.0,0.0,N/A,0.0,0.0,N/A,2.0,0.0,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,0.0,0.0,N/A,0.0
0,Jaqueline Amorim,win,"UFC Fight Night: Tuivasa vs. Tybura  Mar. 16, 2024",SUB  Armbar,1.0,1:38,98,0.0,3.0,5.0,0.6,3.0,5.0,0.6,0.0,0.0,N/A,4.0,1.0,0.25,0.0,0.0,4.0,11.0,0.36,8.0,17.0,0.47,1.0,1.0,1.0,0.0,0.0,N/A,56.0
1,Jaqueline Amorim,win,"UFC Fight Night: Luque vs. Dos Anjos  Aug. 12, 2023",KO/TKO  Punches,3.0,3:41,1121,0.0,86.0,136.0,0.63,141.0,208.0,0.68,1.0,3.0,0.33,4.0,0.0,0.0,485.0,0.0,6.0,36.0,0.16,20.0,57.0,0.35,1.0,1.0,1.0,0.0,0.0,N/A,219.0
2,Jaqueline Amorim,loss,"UFC 287: Pereira vs. Adesanya 2  Apr. 08, 2023",U-DEC,3.0,5:00,1200,0.0,12.0,52.0,0.23,52.0,109.0,0.48,2.0,10.0,0.2,3.0,0.0,0.0,222.0,0.0,46.0,104.0,0.44,107.0,176.0,0.61,1.0,1.0,1.0,0.0,0.0,N/A,422.0
0,Bertrand Amoussou,win,"PRIDE Bushido 3  May. 23, 2004",KO/TKO  Punches,2.0,0:29,629,0.0,37.0,93.0,0.39,37.0,93.0,0.4,0.0,0.0,N/A,0.0,0.0,N/A,N/A,0.0,11.0,65.0,0.16,11.0,65.0,0.17,0.0,0.0,N/A,0.0,0.0,N/A,N/A
0,Eryk Anders,win,"UFC Fight Night: Rozenstruik vs. Gaziev  Mar. 02, 2024",U-DEC,3.0,5:00,1200,0.0,23.0,59.0,0.38,83.0,147.0,0.56,5.0,13.0,0.38,0.0,0.0,N/A,608.0,1.0,20.0,55.0,0.36,26.0,64.0,0.41,0.0,0.0,N/A,0.0,0.0,N/A,16.0
1,Eryk Anders,loss,"UFC 289: Nunes vs. Aldana  Jun. 10, 2023",U-DEC,3.0,5:00,1200,0.0,83.0,169.0,0.49,87.0,173.0,0.5,1.0,11.0,0.09,0.0,0.0,N/A,198.0,1.0,95.0,192.0,0.49,103.0,200.0,0.52,0.0,0.0,N/A,0.0,0.0,N/A,40.0
2,Eryk Anders,win,"UFC Fight Night: Thompson vs. Holland  Dec. 03, 2022",KO/TKO  Punches,2.0,2:45,765,1.0,49.0,94.0,0.52,97.0,159.0,0.61,1.0,1.0,1.0,0.0,0.0,N/A,146.0,0.0,37.0,79.0,0.46,38.0,83.0,0.46,0.0,8.0,0.0,0.0,0.0,N/A,44.0
3,Eryk Anders,loss,"UFC Fight Night: Holm vs. Vieira  May. 21, 2022",S-DEC,3.0,5:00,1200,0.0,65.0,142.0,0.45,75.0,155.0,0.48,3.0,24.0,0.12,0.0,0.0,N/A,285.0,0.0,105.0,184.0,0.57,108.0,187.0,0.58,0.0,1.0,0.0,0.0,0.0,N/A,31.0
4,Eryk Anders,loss,"UFC 269: Oliveira vs. Poirier  Dec. 11, 2021",SUB  Armbar,1.0,3:13,193,0.0,3.0,13.0,0.23,3.0,13.0,0.23,0.0,1.0,0.0,0.0,0.0,N/A,0.0,0.0,8.0,16.0,0.5,12.0,20.0,0.6,2.0,5.0,0.4,2.0,1.0,0.5,138.0
5,Eryk Anders,win,"UFC 263: Adesanya vs. Vettori 2  Jun. 12, 2021",U-DEC,3.0,5:00,1200,0.0,44.0,74.0,0.59,112.0,148.0,0.76,0.0,4.0,0.0,0.0,0.0,N/A,499.0,0.0,33.0,58.0,0.56,63.0,93.0,0.68,2.0,4.0,0.5,0.0,0.0,N/A,135.0
